Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
6/30/20,0.273660714,0.504301075,0.06312769,0.178066119,0.247619048,0.312888199,0.226147295,0.161611785,0.474576271,0.176470588
7/1/20,0.212136929,0.47979798,0.17868676,0.154582367,0.240303165,0.136563877,0.24624,0.232977851,0.666666667,0.215517241
7/2/20,0.332624113,0.601973684,0.11405167,0.204517352,0.209787405,0.125368189,0.249834327,0.215057771,0.571428571,0.279411765
7/3/20,0.266449511,0.611015491,0.1875,0.164198243,0.197951458,0.195230608,0.2042012,0.204828367,0.545454545,0.24822695
7/4/20,0.195018548,0.631284916,0.036585366,0.106110927,0.095463511,0.295532646,0.151011482,0.104002737,0.204545455,0.048387097
7/5/20,0.175117371,0.48962149,0.027472527,0.074264629,0.084823202,0.152461425,0.199337611,0.071881607,0,0
7/6/20,0.096117424,0.542923434,0.024915062,0.100902248,0.121666342,0.106088005,0.24410406,0.086730269,0,0
7/7/20,0.206030151,0.50767841,0.179347826,0.153616622,0.207920792,0.229502799,0.260308354,0.187187642,0.5,0.560606061
7/8/20,0.182572614,0.461333333,0.338905775,0.16165785,0.243778996,0.401041667,0.250220653,0.239906832,0.953846154,0.234636872
7/9/20,0.225398313,0.417503587,0.437619962,0.145562191,0.307280036,0.40042523,0.157495396,0.191905094,1.119047619,0.941176471
7/10/20,0.103220799,0.430047695,0.351648352,0.162189265,0.383229997,0.310161847,0.146416759,0.171386431,0.610169492,0.742857143
7/11/20,0.116928447,0.567230632,0.173590504,0.168324049,0.199306759,0.228623408,0.136624063,0.163062537,0.58974359,0.416666667
7/12/20,0.256166162,0.712643678,0.046478873,0.189898624,0.134131737,0.169320269,0.192457278,0.217550274,0,0
7/13/20,0.316722568,0.631884058,0.027820711,0.173313393,0.139256198,0.179045569,0.099884925,0.144764582,0,0
7/14/20,0.510235027,0.615485564,0.053356282,0.222487002,0.315086782,0.268511302,0.19250646,0.172466539,0.367816092,0.173333333
7/15/20,1.021978022,0.813953488,0.180555556,0.342168675,0.374565856,0.556883117,0.199674392,0.213743508,1.454545455,0.69047619
7/16/20,0.969522241,0.903522205,0.537162162,0.224450242,0.280557459,0.308086785,0.286749783,0.241021548,1.177777778,0.417910448
7/17/20,0.41656263,0.515240905,0.36039604,0.269176921,0.264931507,0.309630232,0.260220915,0.261707989,1.265306122,0.659090909
7/18/20,0.510309278,0.359626802,0.309589041,0.182368703,0.119516475,0.182613945,0.182180994,0.178546471,0.753623188,0.36
7/19/20,0.321024868,0.292098962,0.198102017,0.173958448,0.101190476,0.268090671,0.173404497,0.149082569,0.130434783,0.07079646
7/20/20,0.332940715,0.403420523,0.113261649,0.14910828,0.112091792,0.172630026,0.167753961,0.143410853,0.102941176,0.014326648
7/21/20,0.386449864,0.557670773,0.15433572,0.196024575,0.157517365,0.567476002,0.222107837,0.233455882,0.569343066,0.091794159
7/22/20,0.411267606,0.651804671,0.291139241,0.263413132,0.236705754,0.386122881,0.255357682,0.317904374,0.641666667,0.091666667
